1005307	3480594	7057586
1005307	3480594	2554055
1005307	3480594	4999730
1005307	3480594	3927971
1005307	3480594	8107458
1005307	3480594	5944449
1005307	3480594	3590560
1005307	3480594	1036843
1005307	3480594	189590
1006123	3773327	2284569
1006123	3773327	6765792
1006123	3773327	5252495
1006123	3773327	3773322
1006123	3773327	1160058
1006123	3773327	1058997
1006123	3773327	2907796
1006123	3773327	3250951
1006123	3773327	6831214
1006123	3773327	4690417
1006123	3773327	213027
1006123	3773327	8472066
1006123	3773327	519360
1006123	3773327	7498730
1006123	3773327	2440745
1006123	3773327	1417808
1006123	3773327	8579134
1006123	3773327	3905706
1006123	3773327	2626377
1006123	3773327	6313052
1006560	4394324	2866751
1006560	4394324	520753
1006560	4394324	8682802
1006560	4394324	3252654
1006560	4394324	494962
1006560	4394324	4053662
1006560	4394324	3135342
1006560	4394324	4850430
1006560	4394324	3451595
1006560	4394324	5131435
1006560	4394324	494955
1006560	4394324	2074560
1006560	4394324	428827
1006560	4394324	6158590
1006560	4394324	5471779
1006560	4394324	3179681
1006560	4394324	1961378
1006560	4394324	5978783
1006560	4394324	1888422
1006560	4394324	183200
1006748	3543528	320121
1006748	3543528	3038183
1006748	3543528	6885718
1006748	3543528	1075189
1006748	3543528	1673022
1006748	3543528	2957109
1006748	3543528	7578756
1006748	3543528	8762978
1006748	3543528	5968533
1006748	3543528	2748226
1006748	3543528	6231837
1006748	3543528	2247890
1006748	3543528	5252495
1006748	3543528	1373941
1006748	3543528	2626377
1006748	3543528	6255819
1006748	3543528	2478681
1006748	3543528	1679490
1006748	3543528	3185156
1006748	3543528	1818491
1006797	2904571	8738457
1006797	2904571	7131551
1006797	2904571	8212918
1006797	2904571	3622567
1006797	2904571	6901332
1006797	2904571	6999319
1006797	2904571	3693574
1006797	2904571	7201466
1006797	2904571	1528635
1006797	2904571	7014118
1006797	2904571	8250524
1006797	2904571	3051974
1006797	2904571	3481735
1006797	2904571	8533652
1006797	2904571	2782223
1006797	2904571	2124865
1006797	2904571	5837404
1006797	2904571	7149727
1006797	2904571	1825758
1006797	2904571	1904021
1007614	2595795	2718080
1007614	2595795	8207739
1007614	2595795	8185537
1007614	2595795	7060226
1007614	2595795	4432181
1007614	2595795	7202043
1007614	2595795	6095097
1007614	2595795	5088643
1007614	2595795	2606195
1007614	2595795	5207551
1007614	2595795	1698552
1007614	2595795	4362316
1007614	2595795	1726048
1007614	2595795	5699023
1007614	2595795	1579882
1007614	2595795	1474259
1007614	2595795	1809003
1007614	2595795	447952
1007614	2595795	2595803
1007614	2595795	6250398
1007797	4205428	1144357
1007797	4205428	8508741
1007797	4205428	5212432
1007797	4205428	1438834
1007797	4205428	679954
1007797	4205428	7283441
1007797	4205428	3227446
1007797	4205428	6689249
1007797	4205428	3433155
1007797	4205428	7812213
1007797	4205428	6082015
1007797	4205428	1124137
1007797	4205428	1242898
1007797	4205428	4205422
1007797	4205428	3006054
1007797	4205428	7978641
1007797	4205428	4206041
1007797	4205428	1967758
1007797	4205428	1811177
1007797	4205428	2368867
1009226	6115345	2095132
1009226	6115345	7365290
1009226	6115345	1797152
1009226	6115345	2822757
1009226	6115345	2465013
1009226	6115345	5818733
1009226	6115345	5698200
1009226	6115345	1990404
1009226	6115345	2439766
1009226	6115345	131429
1009226	6115345	5698203
1009226	6115345	2539383
1009226	6115345	3968086
1009226	6115345	1921779
1009226	6115345	4706590
1009226	6115345	8449833
1009226	6115345	4048351
1009226	6115345	1738935
1009226	6115345	5114451
1009226	6115345	6996665
100969	6123832	2772907
100969	6123832	3546656
100969	6123832	3238585
100969	6123832	3252355
100969	6123832	1405907
100969	6123832	1363074
100969	6123832	3358845
100969	6123832	5139554
100969	6123832	5519539
100969	6123832	5524572
100969	6123832	5177973
100969	6123832	2654523
100969	6123832	8252890
100969	6123832	857913
100969	6123832	4926312
100969	6123832	2954753
100969	6123832	6169635
100969	6123832	176540
100969	6123832	5064483
100969	6123832	4945676
1011453	6315080	518402
1011453	6315080	5894999
1011453	6315080	2151446
1011453	6315080	2055077
1011453	6315080	4306297
1011453	6315080	6224394
1011453	6315080	3732729
1011453	6315080	3767020
1011453	6315080	5262212
1011453	6315080	2564146
1011453	6315080	8124796
1011453	6315080	6198841
1011453	6315080	2748724
1011453	6315080	8686562
1011453	6315080	2631075
1011453	6315080	7469689
1011453	6315080	6069466
1011453	6315080	632093
1011453	6315080	4634604
1011453	6315080	8409735
1011576	3897303	934547
1011576	3897303	5010730
1011576	3897303	1547572
1011576	3897303	4961254
1011576	3897303	3752998
1011576	3897303	7217942
1011576	3897303	2730389
1011576	3897303	7684965
1011576	3897303	6528979
1011576	3897303	2157976
1011576	3897303	5649075
1011576	3897303	4777972
1011576	3897303	8211375
1011576	3897303	8090732
1011576	3897303	4342053
1011576	3897303	7281953
1011576	3897303	3900127
1011576	3897303	2574947
1011576	3897303	7065364
1011576	3897303	4366750
101264	1707703	8114951
101264	1707703	4128397
101264	1707703	2818099
101264	1707703	7448737
101264	1707703	3380250
101264	1707703	2820308
101264	1707703	8679081
101264	1707703	1651969
101264	1707703	1960730
101264	1707703	2428643
101264	1707703	3456285
101264	1707703	8573716
101264	1707703	1972375
101264	1707703	7433413
101264	1707703	7357962
101264	1707703	6520911
101264	1707703	3022039
101264	1707703	8792238
101264	1707703	5647583
101264	1707703	4503901
1012871	2527377	3528748
1012871	2527377	7744363
1012871	2527377	3280631
1012871	2527377	5169510
1012871	2527377	6984275
1012871	2527377	5599305
1012871	2527377	7744350
1012871	2527377	251920
1012871	2527377	4251222
1012871	2527377	6255349
1012871	2527377	3884699
1012871	2527377	7973256
1012871	2527377	2038711
1012871	2527377	4184317
1012871	2527377	7130571
1012871	2527377	1057779
1012871	2527377	3786267
1012871	2527377	4908588
1012871	2527377	7501739
1012871	2527377	3747417
101381	6165698	6650523
101381	6165698	5632224
101381	6165698	5583996
101381	6165698	1605307
101381	6165698	1516890
101381	6165698	5122433
101381	6165698	3066658
101381	6165698	8476947
101381	6165698	2037737
101381	6165698	5554869
101381	6165698	4771594
101381	6165698	6631622
101381	6165698	6365826
101381	6165698	17181
101381	6165698	6460440
101381	6165698	3286281
101381	6165698	1647658
101381	6165698	1647652
101381	6165698	3516346
101381	6165698	1424367
101396	902965	5600583
101396	902965	5566397
101396	902965	536925
101396	902965	2386502
101396	902965	522149
101396	902965	4077625
101396	902965	7683718
101396	902965	4201210
101396	902965	4317374
101396	902965	190070
101396	902965	3466378
101396	902965	5099923
101396	902965	1499973
101396	902965	5682947
101396	902965	1510874
101396	902965	6005517
101396	902965	31950
101396	902965	1586887
101396	902965	1596244
101396	902965	5572068
1014224	3028022	8111204
1014224	3028022	3011722
1014224	3028022	2096373
1014224	3028022	1309025
1014224	3028022	3011496
1014224	3028022	5286390
1014224	3028022	2848983
1014224	3028022	1460118
1014224	3028022	6791689
1014224	3028022	1193975
1014224	3028022	2112261
1014224	3028022	473394
1014224	3028022	2388828
1014224	3028022	15665
1014224	3028022	7276434
1014224	3028022	3278314
1014224	3028022	7277332
1014224	3028022	8728417
1014224	3028022	7203944
1014224	3028022	3414288
1017083	5395313	3784062
1017083	5395313	136368
1017083	5395313	2205919
1017083	5395313	3145613
1017083	5395313	7417946
1017083	5395313	4205155
1017083	5395313	779908
1017083	5395313	8743870
1017083	5395313	2393957
1017083	5395313	625400
1017083	5395313	5395347
1017083	5395313	1498547
1017083	5395313	8489903
1017083	5395313	2794711
1017083	5395313	5350936
1017083	5395313	6510896
1017083	5395313	476246
1017083	5395313	970038
1017083	5395313	1880024
1017083	5395313	2423950
1017997	3811881	4294523
1017997	3811881	745330
1017997	3811881	1960045
1017997	3811881	4198742
1017997	3811881	3659098
1017997	3811881	2176994
1017997	3811881	7036625
1017997	3811881	1285518
1017997	3811881	3784990
1017997	3811881	2084032
1017997	3811881	1429548
1017997	3811881	2755672
1017997	3811881	2278730
1017997	3811881	4942235
1017997	3811881	1638447
1017997	3811881	3440326
1017997	3811881	1762800
1017997	3811881	6584325
1017997	3811881	5425511
1017997	3811881	1153842
1018580	2252256	6202932
1018580	2252256	1149924
1018580	2252256	7929483
1018580	2252256	2573886
1018580	2252256	3518095
1018580	2252256	1768870
1018580	2252256	1384735
1018580	2252256	8779826
1018580	2252256	2508644
1018580	2252256	2011158
1018580	2252256	7406847
1018580	2252256	4437137
1018580	2252256	1418654
1018580	2252256	3917811
1018580	2252256	4640396
1018580	2252256	6923792
1018580	2252256	4300230
1018580	2252256	6942927
1018580	2252256	7241655
1018580	2252256	1688997
1018756	2905033	2438566
1018756	2905033	3282076
1018756	2905033	516846
1018756	2905033	286545
1018756	2905033	2812775
1018756	2905033	4163443
1018756	2905033	8799889
1018756	2905033	4490595
1018756	2905033	6593207
1018756	2905033	6976600
1018756	2905033	7679937
1018756	2905033	42437
1018756	2905033	643653
1018756	2905033	8841478
1018756	2905033	5310462
1018756	2905033	5977334
1018756	2905033	5301429
1018756	2905033	1335147
1018756	2905033	6822336
1018756	2905033	2832116
1020295	4466380	8190830
1020295	4466380	2903577
1020295	4466380	2270559
1020295	4466380	4397823
1020295	4466380	1621403
1020295	4466380	4973955
1020295	4466380	1776909
1020295	4466380	2981729
1020295	4466380	5663414
1020295	4466380	4650266
1020295	4466380	4516692
1020295	4466380	2019156
1020295	4466380	7696675
1020295	4466380	1893915
1020295	4466380	4977642
1020295	4466380	5354033
1020295	4466380	2793966
1020295	4466380	2207948
1020295	4466380	1295858
1020295	4466380	1437785
1020829	2686916	1460073
1020829	2686916	4848933
1020829	2686916	5046552
1020829	2686916	6497818
1020829	2686916	1807335
1020829	2686916	1103071
1020829	2686916	2386351
1020829	2686916	2388237
1020829	2686916	7408943
1020829	2686916	597173
1020829	2686916	1886140
1020829	2686916	3476094
1020829	2686916	5658053
1020829	2686916	8530210
1020829	2686916	3662288
1020829	2686916	2388231
1020829	2686916	3431916
1020829	2686916	4128023
1020829	2686916	672341
1020829	2686916	1223382
1021283	3430271	4392917
1021283	3430271	4019400
1021283	3430271	2980154
1021283	3430271	7209187
1021283	3430271	7606786
1021283	3430271	6295674
1021283	3430271	1098537
1021283	3430271	1194597
1021283	3430271	6937951
1021283	3430271	2781319
1021283	3430271	5419476
1021283	3430271	6064061
1021283	3430271	3062845
1021283	3430271	2657112
1021283	3430271	8549713
1021283	3430271	2412120
1021283	3430271	5330543
1021283	3430271	384255
1021283	3430271	8643886
1021283	3430271	1741706
1021339	4640348	1415944
1021339	4640348	2987712
1021339	4640348	8108835
1021339	4640348	1741384
1021339	4640348	232946
1021339	4640348	1581526
1021339	4640348	4769788
1021339	4640348	1833659
1021339	4640348	815437
1021339	4640348	1158710
1021339	4640348	4835717
1021339	4640348	1957252
1021339	4640348	1004231
1021339	4640348	297725
1021339	4640348	690512
1021339	4640348	1613831
1021339	4640348	8055727
1021339	4640348	2237443
1021339	4640348	3895819
1021339	4640348	763333
102165	6166706	8365261
102165	6166706	4608085
102165	6166706	3106951
102165	6166706	6180473
102165	6166706	1976424
102165	6166706	6237377
102165	6166706	6480693
102165	6166706	329577
102165	6166706	6168413
102165	6166706	2504514
102165	6166706	7141491
102165	6166706	6347093
102165	6166706	2863561
102165	6166706	6347341
102165	6166706	286009
102165	6166706	6039823
102165	6166706	5864318
102165	6166706	3354291
102165	6166706	5951858
102165	6166706	8255115
10217	4937592	4376137
10217	4937592	474656
10217	4937592	3994559
10217	4937592	1448249
10217	4937592	1618567
10217	4937592	4249909
10217	4937592	7936310
10217	4937592	4205763
10217	4937592	5605089
10217	4937592	5414753
10217	4937592	6316332
10217	4937592	3820321
10217	4937592	399083
10217	4937592	5229935
10217	4937592	4041122
10217	4937592	6857998
10217	4937592	5614993
10217	4937592	1260420
10217	4937592	4376138
10217	4937592	8069811
1021811	5004755	3650246
1021811	5004755	5348646
1021811	5004755	2064558
1021811	5004755	1435039
1021811	5004755	2410203
1021811	5004755	2394765
1021811	5004755	4403008
1021811	5004755	983790
1021811	5004755	8498881
1021811	5004755	8628837
1021811	5004755	310286
1021811	5004755	5508168
1021811	5004755	3252474
1021811	5004755	1975166
1021811	5004755	2166969
1021811	5004755	6323494
1021811	5004755	1786993
1021811	5004755	2011806
1021811	5004755	2044032
1021811	5004755	6885807
1022436	3566779	5367236
1022436	3566779	2681565
1022436	3566779	4452615
1022436	3566779	392134
1022436	3566779	2620122
1022436	3566779	4377905
1022436	3566779	2122982
1022436	3566779	4879232
1022436	3566779	2579875
1022436	3566779	265319
1022436	3566779	1672659
1022436	3566779	4774404
1022436	3566779	8213151
1022436	3566779	8222005
1022436	3566779	403846
1022436	3566779	587822
1022436	3566779	4075320
1022436	3566779	7336130
1022436	3566779	5960669
1022436	3566779	678123
1022463	298139	6994250
1022463	298139	3347412
1022463	298139	2293603
1022463	298139	717900
1022463	298139	552434
1022463	298139	2066609
1022463	298139	3246658
1022463	298139	3873606
1022463	298139	5313775
1022463	298139	4260435
1022463	298139	4810460
1022463	298139	5196986
1022463	298139	5100410
1022463	298139	7139641
1022463	298139	352962
1022463	298139	4800853
1022463	298139	5893094
1022463	298139	569836
1022463	298139	3482657
1022463	298139	7164984
1022723	5184846	4729272
1022723	5184846	8612529
1022723	5184846	1173563
1022723	5184846	5184847
1022723	5184846	2090976
1022723	5184846	213594
1022723	5184846	1538991
1022723	5184846	6402644
1022723	5184846	6042687
1022723	5184846	5154436
1022723	5184846	6709823
1022723	5184846	934156
1022723	5184846	2475823
1022723	5184846	3208854
1022723	5184846	2217058
1022723	5184846	8483439
1022723	5184846	2531893
1022723	5184846	2390078
1022723	5184846	1657065
1022723	5184846	1153420
1022749	3169834	2605564
1022749	3169834	1331066
1022749	3169834	4496826
1022749	3169834	178181
1022749	3169834	3483521
1022749	3169834	7023577
1022749	3169834	1461877
1022749	3169834	3483524
1022749	3169834	1543086
1022749	3169834	7250136
1022749	3169834	3617160
1022749	3169834	2383464
1022749	3169834	3907273
1022749	3169834	4454509
1022749	3169834	5632866
1022749	3169834	27710
1022749	3169834	495912
1022749	3169834	3820752
1022749	3169834	2388550
1022749	3169834	4252892
1023526	3183214	4318737
1023526	3183214	2289611
1023526	3183214	8671693
1023526	3183214	3511773
1023526	3183214	2471329
1023526	3183214	8627819
1023526	3183214	2351670
1023526	3183214	8743016
1023526	3183214	2678207
1023526	3183214	1807697
1023526	3183214	897032
1023526	3183214	3465851
1023526	3183214	2227016
1023526	3183214	6292392
1023526	3183214	5712421
1023526	3183214	8545619
1023526	3183214	3736717
1023526	3183214	3374113
1023526	3183214	3536633
1023526	3183214	3685163
1023674	2525018	8432109
1023674	2525018	6612976
1023674	2525018	3634842
1023674	2525018	3435227
1023674	2525018	1309698
1023674	2525018	4602067
1023674	2525018	1964843
1023674	2525018	4234168
1023674	2525018	4100035
1023674	2525018	4239074
1023674	2525018	7090968
1023674	2525018	190108
1023674	2525018	4997444
1023674	2525018	7540993
1023674	2525018	2361563
1023674	2525018	3096422
1023674	2525018	1161493
1023674	2525018	2726526
1023674	2525018	3656177
1023674	2525018	5600044
102406	5991484	3443320
102406	5991484	5643783
102406	5991484	1944041
102406	5991484	2468647
102406	5991484	4102336
102406	5991484	2537599
102406	5991484	1481251
102406	5991484	3475969
102406	5991484	7544550
102406	5991484	4443350
102406	5991484	3491703
102406	5991484	4443355
102406	5991484	1589594
102406	5991484	155925
102406	5991484	6691820
102406	5991484	6460902
102406	5991484	7466016
102406	5991484	4409777
102406	5991484	3533770
102406	5991484	7544555
1024382	3218916	2557687
1024382	3218916	6302749
1024382	3218916	3567390
1024382	3218916	3946713
1024382	3218916	3478745
1024382	3218916	1639147
1024382	3218916	2519350
1024382	3218916	298535
1024382	3218916	6236965
1024382	3218916	1030160
1024382	3218916	6467790
1024382	3218916	2616437
1024382	3218916	1857640
1024382	3218916	1814993
1024382	3218916	6999952
1024382	3218916	2185194
1024382	3218916	2964942
1024382	3218916	6952225
1024382	3218916	5380921
1024382	3218916	4150219
1024573	4338653	4902634
1024573	4338653	1029761
1024573	4338653	1299018
1024573	4338653	3769421
1024573	4338653	3298851
1024573	4338653	7977168
1024573	4338653	7559904
1024573	4338653	6177738
1024573	4338653	8180798
1024573	4338653	1332694
1024573	4338653	8245145
1024573	4338653	8524983
1024573	4338653	1717602
1024573	4338653	6435159
1024573	4338653	1888910
1024573	4338653	783474
1024573	4338653	8461403
1024573	4338653	5126134
1024573	4338653	6792102
1024573	4338653	7338923
1025893	3461941	2580165
1025893	3461941	5401817
1025893	3461941	3433056
1025893	3461941	2108318
1025893	3461941	2988343
1025893	3461941	1939232
1025893	3461941	5345762
1025893	3461941	5682489
1025893	3461941	2005897
1025893	3461941	6440138
1025893	3461941	2027805
1025893	3461941	5069212
1025893	3461941	5283046
1025893	3461941	264932
1025893	3461941	4122958
1025893	3461941	5099081
1025893	3461941	8557740
1025893	3461941	3807387
1025893	3461941	1839996
1025893	3461941	4111198
1025905	2901265	299100
1025905	2901265	2798316
1025905	2901265	4568399
1025905	2901265	8315035
1025905	2901265	5689099
1025905	2901265	7569260
1025905	2901265	3773354
1025905	2901265	4185750
1025905	2901265	6994764
1025905	2901265	1880749
1025905	2901265	6035622
1025905	2901265	6476170
1025905	2901265	7380299
1025905	2901265	2712049
1025905	2901265	3364293
1025905	2901265	4071873
1025905	2901265	1364484
1025905	2901265	7242795
1025905	2901265	1085432
1025905	2901265	4209576
1026085	2425008	1403560
1026085	2425008	284575
1026085	2425008	135524
1026085	2425008	3994818
1026085	2425008	2758560
1026085	2425008	2944333
1026085	2425008	7929653
1026085	2425008	5116837
1026085	2425008	2328668
1026085	2425008	8207372
1026085	2425008	2444892
1026085	2425008	5529841
1026085	2425008	3248776
1026085	2425008	4153998
1026085	2425008	5949724
1026085	2425008	1588718
1026085	2425008	5536575
1026085	2425008	4577235
1026085	2425008	7816424
1026085	2425008	2425005
1026966	3022525	1687560
1026966	3022525	217131
1026966	3022525	6394010
1026966	3022525	5498974
1026966	3022525	5609963
1026966	3022525	1026262
1026966	3022525	4552493
1026966	3022525	3022533
1026966	3022525	6079493
1026966	3022525	7182609
1026966	3022525	5924328
1026966	3022525	6792057
1026966	3022525	6922369
1026966	3022525	4176922
1026966	3022525	2489295
1026966	3022525	3135901
1026966	3022525	2980750
1026966	3022525	1236248
1026966	3022525	7634421
1026966	3022525	2825727
1026990	4837481	4642072
1026990	4837481	3509490
1026990	4837481	6953987
1026990	4837481	5986991
1026990	4837481	4576122
1026990	4837481	7557711
1026990	4837481	8639848
1026990	4837481	7575907
1026990	4837481	7553450
1026990	4837481	1536540
1026990	4837481	1826929
1026990	4837481	6232048
1026990	4837481	6096589
1026990	4837481	8810727
1026990	4837481	8020201
1026990	4837481	3325404
1026990	4837481	7475122
1026990	4837481	5386641
1026990	4837481	2903302
1026990	4837481	2370081
1027871	4226917	6358981
1027871	4226917	2510937
1027871	4226917	3048540
1027871	4226917	2839259
1027871	4226917	294391
1027871	4226917	6236365
1027871	4226917	7716302
1027871	4226917	3247919
1027871	4226917	1255747
1027871	4226917	1465221
1027871	4226917	1578497
1027871	4226917	737088
1027871	4226917	1599919
1027871	4226917	6221120
1027871	4226917	4433232
1027871	4226917	7283116
1027871	4226917	2349708
1027871	4226917	7938735
1027871	4226917	1929688
1027871	4226917	119498
1029300	6113744	4620106
1029300	6113744	4488603
1029300	6113744	8379767
1029300	6113744	6238293
1029300	6113744	4083681
1029300	6113744	2962048
1029300	6113744	2083185
1029300	6113744	6926120
1029300	6113744	3979458
1029300	6113744	3734853
1029300	6113744	3801877
1029300	6113744	1208010
1029300	6113744	1631986
1029300	6113744	158282
1029300	6113744	1070952
1029300	6113744	4196382
1029300	6113744	2275115
1029300	6113744	2275123
1029300	6113744	8232025
1029300	6113744	5419725
1029608	3933642	6876989
1029608	3933642	7879298
1029608	3933642	1973951
1029608	3933642	3620970
1029608	3933642	374657
1029608	3933642	6497778
1029608	3933642	3727026
1029608	3933642	2586234
1029608	3933642	4072083
1029608	3933642	3587942
1029608	3933642	7893726
1029608	3933642	1938635
